chunk_id,source_id,source_type,relpath,chunk_start_line,chunk_end_line,entity_ids,canonicals,entity_count,matched_vocabs,match_kinds
169617,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,456,479,pers_liavarah|pers_hammer|play_kalina|play_crowe|pers_eghad|pers_hadar|org_hands|pers_light|pers_mercy|pers_cara|creat_mine,Liavarah|Hammer of Ironfang|Kalina|Crowe|Eghad|Hadar|Hands of Liamassa|Light of Ironfang|Mercy Windriver|Cara Windsoul|Mine,11,Liavarah|Hammer|Kalina|Crowe|Eghad|Hadar|Hands|Light|Mercy|Varah|Cara|Mine,canonical|alias
169618,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,480,509,play_bysickle|pers_alivyre|pers_faeryne|loc_killeth|pers_luminia|loc_thurway|pers_avarna|loc_dhassa|play_kalina|pers_roland|pers_shworn|play_venric|pers_victor|pers_abram|play_crowe|pers_henry|pers_aren|pers_lou,Bysickle|Alivyre Dawntracker|Faeryne|Killeth|Luminia|Thurway|Avarna|Dhassa|Kalina|Roland|Shworn Sleepsong|Venric|Victor D Evernight|Abram|Crowe|Henry Sleepsong|Aren|Lou,18,Bysickle|Alivyre|Faeryne|Killeth|Luminia|Thurway|Avarna|Dhassa|Kalina|Roland|Shworn|Venric|Victor|Abram|Crowe|Henry|Aren|Lou,canonical|alias
169619,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,510,539,pers_loris|org_ravencrest|loc_crafthold|play_bysickle|pers_alivyre|loc_elulind|pers_faeryne|pers_luminia|pers_avarna|loc_dhassa|play_kalina|pers_shworn|play_venric|pers_victor|play_crowe|pers_henry|pers_aren|pers_sala,Edmund Loris|Ravencrest Merchant Family|Crafthold|Bysickle|Alivyre Dawntracker|Kingdom of Elulind|Faeryne|Luminia|Avarna|Dhassa|Kalina|Shworn Sleepsong|Venric|Victor D Evernight|Crowe|Henry Sleepsong|Aren|Salaisha,18,Edmund Loris|Ravencrest|Crafthold|Bysickle|Alivyre|Elulind|Faeryne|Luminia|Avarna|Dhassa|Kalina|Shworn|Venric|Victor|Crowe|Henry|Aren|Sala,canonical|alias
169620,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,540,567,pers_william|loc_crafthold|org_sleepsong|play_bysickle|pers_alivyre|pers_braydon|pers_faeryne|loc_killeth|pers_luminia|loc_thurway|loc_torenth|pers_avarna|loc_elysia|play_kalina|pers_roland|pers_shworn|play_venric|pers_victor|play_crowe|pers_henry|pers_towne,William Sleepsong|Crafthold|Sleepsong Clan|Bysickle|Alivyre Dawntracker|Braydon|Faeryne|Killeth|Luminia|Thurway|Torenth|Avarna|Elysia|Kalina|Roland|Shworn Sleepsong|Venric|Victor D Evernight|Crowe|Henry Sleepsong|Towne,21,William Sleepsong|Crafthold|Sleepsong|Bysickle|Alivyre|Braydon|Faeryne|Killeth|Luminia|Thurway|Torenth|Avarna|Elysia|Kalina|Roland|Shworn|Venric|Victor|Crowe|Henry|Towne,canonical|alias
169621,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,568,589,loc_crafthold|pers_newberry|pers_braydon|pers_faeryne|pers_luminia|loc_torenth|pers_credus|loc_dhassa|loc_elysia|pers_roland|pers_shworn|pers_victor|loc_abbey|pers_elias|org_hands|pers_terry|pers_towne,Crafthold|Evan Newberry|Braydon|Faeryne|Luminia|Torenth|Credus|Dhassa|Elysia|Roland|Shworn Sleepsong|Victor D Evernight|Wolfstream Abbey|Elias Stormriver|Hands of Liamassa|Terry|Towne,17,Crafthold|Newberry|Braydon|Faeryne|Luminia|Torenth|Credus|Dhassa|Elysia|Roland|Shworn|Victor|Abbey|Elias|Hands|Terry|Towne,canonical|alias
169622,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,590,609,creat_little_bear|org_ravencrest|play_bysickle|factn_tolanites|pers_alivyre|pers_anthony|pers_avarna|pers_credus|pers_cullen|loc_dhassa|play_kalina|pers_shworn|play_venric|pers_victor|play_crowe|pers_henry|pers_loris|pers_aren|pers_moon,Little Bear|Ravencrest Merchant Family|Bysickle|Tolanites|Alivyre Dawntracker|Anthony Haldane|Avarna|Credus|Alister Cullen|Dhassa|Kalina|Shworn Sleepsong|Venric|Victor D Evernight|Crowe|Henry Sleepsong|Edmund Loris|Aren|Moon,19,Little Bear|Ravencrest|Bysickle|Tolanite|Alivyre|Anthony|Avarna|Credus|Cullen|Dhassa|Kalina|Shworn|Venric|Victor|Crowe|Henry|Loris|Aren|Moon,canonical|alias
169623,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,610,641,org_diamond|org_ravencrest|loc_crafthold|loc_eth_aldur|org_sleepsong|factn_tolanites|pers_alivyre|pers_faeryne|pers_luminia|loc_thurway|pers_avarna|loc_dhassa|loc_elysia|pers_shworn|pers_victor|org_hands|pers_henry|pers_terry|play_phil|pers_rhys,Black Diamond|Ravencrest Merchant Family|Crafthold|Eth Aldur|Sleepsong Clan|Tolanites|Alivyre Dawntracker|Faeryne|Luminia|Thurway|Avarna|Dhassa|Elysia|Shworn Sleepsong|Victor D Evernight|Hands of Liamassa|Henry Sleepsong|Terry|Phil|Rhys Thuryn,20,Black Diamond|Ravencrest|Crafthold|Eth Aldur|Sleepsong|Tolanite|Alivyre|Faeryne|Luminia|Thurway|Avarna|Dhassa|Elysia|Shworn|Victor|Hands|Henry|Terry|Phil|Rhys,canonical|alias
169624,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,642,684,loc_eth_aldur|play_bysickle|pers_liavarah|pers_fulbert|pers_saphira|pers_bixley|pers_darren|pers_jamfyr|play_kalina|pers_aniya|play_crowe|pers_draug|pers_poppy|pers_rhona|pers_soren|pers_aren|pers_cara,Eth Aldur|Bysickle|Liavarah|Fulbert Highwell|Saphira Celestia|Bixley|Darren Moore|Jamfyr|Kalina|Aniya Laccion|Crowe|Draug|Poppy Everhold|Rhona|Soren|Aren|Cara Windsoul,17,Eth Aldur|Bysickle|Liavarah|Fulbert|Saphira|Bixley|Darren|Jamfyr|Kalina|Aniya|Crowe|Draug|Poppy|Rhona|Soren|Aren|Cara,canonical|alias
169625,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,685,690,pers_alivyre|pers_fenrir|pers_shworn|pers_henry|pers_kavar,Alivyre Dawntracker|Fenrir|Shworn Sleepsong|Henry Sleepsong|Kavar Protis,5,Alivyre|Fenrir|Shworn|Henry|Kavar,alias|canonical
169626,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,691,708,org_sleepsong|pers_alivyre|pers_faeryne|pers_luminia|pers_avarna|pers_fenrir|pers_shworn|pers_victor|pers_henry|pers_kavar|pers_terry,Sleepsong Clan|Alivyre Dawntracker|Faeryne|Luminia|Avarna|Fenrir|Shworn Sleepsong|Victor D Evernight|Henry Sleepsong|Kavar Protis|Terry,11,Sleepsong|Alivyre|Faeryne|Luminia|Avarna|Fenrir|Shworn|Victor|Henry|Kavar|Terry,alias|canonical
169627,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,709,730,pers_zohra|factn_tolanites|pers_alivyre|pers_faeryne|pers_luminia|pers_avarna|loc_dhassa|pers_fenrir|pers_shworn|pers_victor|pers_henry|pers_terry|org_hands,Master Zohra|Tolanites|Alivyre Dawntracker|Faeryne|Luminia|Avarna|Dhassa|Fenrir|Shworn Sleepsong|Victor D Evernight|Henry Sleepsong|Terry|Hands of Liamassa,13,Master Zohra|Tolanites|Alivyre|Faeryne|Luminia|Avarna|Dhassa|Fenrir|Shworn|Victor|Henry|Terry|Hand,canonical|alias
169628,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,731,756,org_diamond|creat_little_bear|org_michaeline|org_ravencrest|factn_tolanites|pers_alivyre|pers_faeryne|pers_luminia|pers_avarna|loc_dhassa|org_remedy|pers_shworn|pers_victor|pers_henry|pers_kavar|pers_terry|pers_aren,Black Diamond|Little Bear|Order of St Michael|Ravencrest Merchant Family|Tolanites|Alivyre Dawntracker|Faeryne|Luminia|Avarna|Dhassa|Airmid's Remedy|Shworn Sleepsong|Victor D Evernight|Henry Sleepsong|Kavar Protis|Terry|Aren,17,Black Diamond|Little Bear|Michaelines|Ravencrest|Tolanites|Tolanite|Alivyre|Faeryne|Luminia|Avarna|Dhassa|Remedy|Shworn|Victor|Henry|Kavar|Terry|Aren,canonical|alias
169629,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,757,801,factn_spencer|pers_piers|creat_little_bear|factn_tolanites|pers_alivyre|pers_faeryne|org_remedy|pers_shworn|pers_victor|pers_emily|pers_henry|pers_terry|pers_rhys,The Spencer Heir|Piers Ashton|Little Bear|Tolanites|Alivyre Dawntracker|Faeryne|Airmid's Remedy|Shworn Sleepsong|Victor D Evernight|Emily Ashton|Henry Sleepsong|Terry|Rhys Thuryn,13,The Spencer Heir|Piers Ashton|Little Bear|Tolanites|Alivyre|Faeryne|Spencer|Remedy|Shworn|Victor|Emily|Henry|Piers|Terry|Rhys,canonical|alias
169630,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,802,807,pers_liavarah|pers_faeryne|pers_fulbert|pers_bixley|pers_credus|art_folly,Liavarah|Faeryne|Fulbert Highwell|Bixley|Credus|The Folly,6,Liavarah|Faeryne|Fulbert|Bixley|Credus|Folly,canonical|alias
169631,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,808,815,pers_liavarah|pers_garrick|pers_saphira|pers_bixley|pers_darren|pers_poppy|pers_cara,Liavarah|Garrick|Saphira Celestia|Bixley|Darren Moore|Poppy Everhold|Cara Windsoul,7,Liavarah|Garrick|Saphira|Bixley|Darren|Poppy|Cara,canonical|alias
169632,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,816,825,pers_liavarah|pers_garrick|pers_saphira|pers_darren|pers_aniya|pers_poppy|pers_cara,Liavarah|Garrick|Saphira Celestia|Darren Moore|Aniya Laccion|Poppy Everhold|Cara Windsoul,7,Liavarah|Garrick|Saphira|Darren|Aniya|Poppy|Cara,canonical|alias
169633,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,826,839,loc_eth_aldur|pers_liavarah|pers_garrick|pers_bixley|pers_darren|play_kalina|play_venric|pers_aniya|play_crowe|pers_poppy|pers_cara,Eth Aldur|Liavarah|Garrick|Bixley|Darren Moore|Kalina|Venric|Aniya Laccion|Crowe|Poppy Everhold|Cara Windsoul,11,Eth Aldur|Liavarah|Garrick|Bixley|Darren|Kalina|Venric|Aniya|Crowe|Poppy|Cara,canonical|alias
169634,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,840,867,loc_brightfield|loc_blackburn|loc_crafthold|loc_stonehome|pers_dakgorim|pers_eardwulf|pers_newberry|pers_alivyre|pers_faeryne|loc_guldrur|pers_luminia|factn_modrons|pers_credus|loc_dhassa|loc_rarmal|pers_shworn|loc_abbey|art_glory|pers_henry|pers_melba|pers_soren|pers_terry|pers_tiber|pers_unala|creat_mine|creat_pet,Brightfields Village|Blackburn|Crafthold|Stonehome|Dakgorim|Eardwulf Harland|Evan Newberry|Alivyre Dawntracker|Faeryne|Guldrur|Luminia|Modrons|Credus|Dhassa|Rarmal|Shworn Sleepsong|Wolfstream Abbey|Unala's Glory|Henry Sleepsong|Melba Harland|Soren|Terry|Tiber Nox|Unala Vortoise|Mine|Pet,26,Brightfield|Blackburn|Crafthold|Stonehome|Dakgorim|Eardwulf|Newberry|Alivyre|Faeryne|Guldrur|Luminia|Modrons|Credus|Dhassa|Rarmal|Shworn|Abbey|Glory|Henry|Melba|Soren|Terry|Tiber|Unala|Mine|Pet,alias|canonical
169635,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,868,889,loc_brightfield|loc_crafthold|pers_alivyre|pers_faeryne|pers_luminia|pers_credus|org_hands|creat_huana|pers_light|pers_mercy|pers_soren|pers_terry|pers_unala,Brightfields Village|Crafthold|Alivyre Dawntracker|Faeryne|Luminia|Credus|Hands of Liamassa|Huana|Light of Ironfang|Mercy Windriver|Soren|Terry|Unala Vortoise,13,Brightfield|Crafthold|Alivyre|Faeryne|Luminia|Credus|Hands|Huana|Light|Mercy|Soren|Terry|Unala|Hand,alias|canonical
169636,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,890,917,loc_brightfield|pers_alivyre|pers_faeryne|pers_luminia|pers_credus|play_venric|pers_elias|org_hands|creat_huana|pers_jemmy|pers_tanzo,Brightfields Village|Alivyre Dawntracker|Faeryne|Luminia|Credus|Venric|Elias Stormriver|Hands of Liamassa|Huana|Jemmy|Tanzo,11,Brightfield|Alivyre|Faeryne|Luminia|Credus|Venric|Elias|Hands|Huana|Jemmy|Tanzo,alias|canonical
169637,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,918,938,loc_brightfield|pers_alivyre|pers_faeryne|pers_credus|play_venric|pers_victor|pers_jemmy|pers_melba|org_hands|pers_katy,Brightfields Village|Alivyre Dawntracker|Faeryne|Credus|Venric|Victor D Evernight|Jemmy|Melba Harland|Hands of Liamassa|Katy,10,Brightfield|Alivyre|Faeryne|Credus|Venric|Victor|Jemmy|Melba|Hand|Katy,alias|canonical
169638,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,939,962,pers_liavarah|pers_alivyre|loc_dereham|pers_faeryne|pers_credus|art_folly|org_hands|pers_holly|pers_poppy|pers_terry|pers_unala|pers_katy|creat_pet,Liavarah|Alivyre Dawntracker|Dereham|Faeryne|Credus|The Folly|Hands of Liamassa|Holly|Poppy Everhold|Terry|Unala Vortoise|Katy|Pet,13,Liavarah|Alivyre|Dereham|Faeryne|Credus|Folly|Hands|Holly|Poppy|Terry|Unala|Katy|Pet,canonical|alias
169639,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,963,980,loc_brightfield|creat_little_bear|loc_crafthold|pers_alivyre|pers_faeryne|pers_luminia|pers_credus|pers_victor|pers_holly|pers_mercy|pers_katy,Brightfields Village|Little Bear|Crafthold|Alivyre Dawntracker|Faeryne|Luminia|Credus|Victor D Evernight|Holly|Mercy Windriver|Katy,11,Brightfield|Little Bear|Crafthold|Alivyre|Faeryne|Luminia|Credus|Victor|Holly|Mercy|Katy,alias|canonical
169640,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,981,1012,art_folly|pers_liavarah|pers_alivyre|loc_dereham|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_holly|pers_poppy|pers_tawyn|pers_terry|pers_unala|pers_katy|creat_pet,The Folly|Liavarah|Alivyre Dawntracker|Dereham|Faeryne|Luminia|Saphira Celestia|Credus|Holly|Poppy Everhold|Tawyn|Terry|Unala Vortoise|Katy|Pet,15,The Folly|Liavarah|Alivyre|Dereham|Faeryne|Luminia|Saphira|Credus|Holly|Poppy|Tawyn|Terry|Unala|Katy|Pet,canonical|alias
169641,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1013,1053,pers_liavarah|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_chase|pers_hadar|pers_holly|creat_huana|pers_poppy|pers_terry|pers_unala|pers_katy|creat_pet,Liavarah|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Chase|Hadar|Holly|Huana|Poppy Everhold|Terry|Unala Vortoise|Katy|Pet,15,Liavarah|Alivyre|Faeryne|Luminia|Saphira|Credus|Chase|Hadar|Holly|Huana|Poppy|Terry|Unala|Katy|Pet,canonical|alias
169642,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1054,1067,creat_little_bear|pers_liavarah|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_kalina|pers_holly|pers_poppy|pers_terry|pers_unala|pers_katy|creat_pet,Little Bear|Liavarah|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Kalina|Holly|Poppy Everhold|Terry|Unala Vortoise|Katy|Pet,15,Little Bear|Liavarah|Alivyre|Faeryne|Luminia|Saphira|Credus|Elaris|Kalina|Holly|Poppy|Terry|Unala|Katy|Pet,canonical|alias
169643,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1068,1083,pers_liavarah|pers_alivyre|pers_faeryne|pers_credus|play_kalina|play_venric|pers_holly|pers_unala|pers_katy|creat_pet,Liavarah|Alivyre Dawntracker|Faeryne|Credus|Kalina|Venric|Holly|Unala Vortoise|Katy|Pet,10,Liavarah|Alivyre|Faeryne|Credus|Kalina|Venric|Holly|Unala|Katy|Pet,canonical|alias
169644,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1084,1103,pers_liavarah|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_venric|pers_holly|pers_unala|pers_katy,Liavarah|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Venric|Holly|Unala Vortoise|Katy,11,Liavarah|Alivyre|Faeryne|Luminia|Saphira|Credus|Elaris|Venric|Holly|Unala|Katy,canonical|alias
169645,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1104,1117,pers_liavarah|play_kalina|pers_chase|play_crowe|play_amy,Liavarah|Kalina|Chase|Crowe|Amy,5,Liavarah|Kalina|Chase|Crowe|Amy,canonical
169646,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1118,1139,pers_liavarah|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_kalina|play_crowe|pers_hadar|pers_holly|creat_huana|pers_terry|pers_unala|pers_katy|play_amy|creat_pet,Liavarah|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Kalina|Crowe|Hadar|Holly|Huana|Terry|Unala Vortoise|Katy|Amy|Pet,17,Liavarah|Alivyre|Faeryne|Luminia|Saphira|Credus|Elaris|Kalina|Crowe|Hadar|Holly|Huana|Terry|Unala|Varah|Katy|Amy|Pet,canonical|alias
169647,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1140,1174,creat_little_bear|loc_crafthold|pers_liavarah|pers_alivyre|pers_baltael|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_kalina|play_crowe|pers_holly|pers_terry|pers_unala|org_hands|pers_katy|play_amy|creat_pet,Little Bear|Crafthold|Liavarah|Alivyre Dawntracker|Baltael|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Kalina|Crowe|Holly|Terry|Unala Vortoise|Hands of Liamassa|Katy|Amy|Pet,19,Little Bear|Crafthold|Liavarah|Alivyre|Baltael|Faeryne|Luminia|Saphira|Credus|Elaris|Kalina|Crowe|Holly|Terry|Unala|Varah|Hand|Katy|Amy|Pet,canonical|alias
169648,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1175,1196,loc_brightfield|pers_liavarah|pers_alivyre|pers_faeryne|pers_saphira|pers_credus|pers_elaris|play_kalina|play_crowe|pers_hadar|creat_huana|pers_terry|pers_katy|play_amy|creat_pet,Brightfields Village|Liavarah|Alivyre Dawntracker|Faeryne|Saphira Celestia|Credus|Elaris Thorne|Kalina|Crowe|Hadar|Huana|Terry|Katy|Amy|Pet,15,Brightfield|Liavarah|Alivyre|Faeryne|Saphira|Credus|Elaris|Kalina|Crowe|Hadar|Huana|Terry|Katy|Amy|Pet,alias|canonical
169649,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1197,1214,pers_liavarah|play_thon|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_kalina|pers_mowser|play_crowe|pers_holly|creat_huana|pers_light|pers_terry|pers_unala|pers_katy|play_amy|creat_pet,Liavarah|Thonatmo|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Kalina|Mowser|Crowe|Holly|Huana|Light of Ironfang|Terry|Unala Vortoise|Katy|Amy|Pet,19,Liavarah|Thonatmo|Alivyre|Faeryne|Luminia|Saphira|Credus|Elaris|Kalina|Mowser|Crowe|Holly|Huana|Light|Terry|Unala|Katy|Amy|Pet,canonical|alias
169650,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1215,1226,loc_crafthold|pers_liavarah|pers_faeryne|ref_kwalish|pers_credus|play_kalina|pers_mowser|play_crowe|pers_holly|play_amy,Crafthold|Liavarah|Faeryne|Kwalish|Credus|Kalina|Mowser|Crowe|Holly|Amy,10,Crafthold|Liavarah|Faeryne|Kwalish|Credus|Kalina|Mowser|Crowe|Holly|Amy,canonical
169651,_local/session_notes/IWTC session notes 101-150.md,session_notes,_local/session_notes/IWTC session notes 101-150.md,1227,1237,pers_liavarah|pers_alivyre|pers_faeryne|pers_luminia|pers_saphira|pers_credus|pers_elaris|play_kalina|pers_mowser|play_crowe|pers_holly|pers_terry|pers_unala|pers_katy|play_amy,Liavarah|Alivyre Dawntracker|Faeryne|Luminia|Saphira Celestia|Credus|Elaris Thorne|Kalina|Mowser|Crowe|Holly|Terry|Unala Vortoise|Katy|Amy,15,Liavarah|Alivyre|Faeryne|Luminia|Saphira|Credus|Elaris|Kalina|Mowser|Crowe|Holly|Terry|Unala|Katy|Amy,canonical|alias
169840,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,3,24,loc_brightfield|loc_crafthold|pers_alivyre|pers_liacyne|pers_gremze|pers_henry|pers_soren|pers_unala|pers_jane|pers_bre|creat_pet,Brightfields Village|Crafthold|Alivyre Dawntracker|Liacyne Heseth|Gremze|Henry Sleepsong|Soren|Unala Vortoise|Jane|Breanna Arch|Pet,11,Brightfield|Crafthold|Alivyre|Liacyne|Gremze|Henry|Soren|Unala|Jane|Bre|Pet,alias|canonical
169841,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,25,53,loc_crafthold|pers_alivyre|pers_faeryne|loc_guldrur|pers_liacyne|pers_credus|pers_gremze|pers_aniya|pers_soren|pers_unala|pers_bre|creat_pet,Crafthold|Alivyre Dawntracker|Faeryne|Guldrur|Liacyne Heseth|Credus|Gremze|Aniya Laccion|Soren|Unala Vortoise|Breanna Arch|Pet,12,Crafthold|Alivyre|Faeryne|Guldrur|Liacyne|Credus|Gremze|Aniya|Soren|Unala|Bre|Pet,canonical|alias
169842,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,54,59,org_cavekeepers|loc_crafthold|factn_krach-ul|play_spartan|factn_ilguz,Cave Keepers|Crafthold|Krach-ul Clan|Spartan|Ilguz Clan,5,Cave Keepers|Crafthold|Krach-ul|Spartan|Ilguz,canonical|alias
169843,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,60,89,loc_northbend|creat_little_bear|loc_crafthold|pers_khagra_warhammer|pers_dakgorim|pers_alivyre|loc_guldrur|pers_liacyne|pers_idolus|loc_abbey|pers_unala|pers_bre,North Bend FOB|Little Bear|Crafthold|Khagra Warhammer|Dakgorim|Alivyre Dawntracker|Guldrur|Liacyne Heseth|Idolus|Wolfstream Abbey|Unala Vortoise|Breanna Arch,12,North Bend FOB|Little Bear|Crafthold|Warhammer|Dakgorim|Alivyre|Guldrur|Liacyne|Idolus|Abbey|Unala|Bre,canonical|alias
169844,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,90,113,pers_alivyre|loc_guldrur|pers_liacyne|pers_idolus|pers_unala|pers_bear|pers_drib|pers_bre,Alivyre Dawntracker|Guldrur|Liacyne Heseth|Idolus|Unala Vortoise|Bear|Drib Gnoss|Breanna Arch,8,Alivyre|Guldrur|Liacyne|Idolus|Unala|Bear|Drib|Bre,alias|canonical
169845,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,114,126,loc_northbend|creat_little_bear|loc_crafthold|pers_alivyre|pers_baltael|pers_faeryne|play_spartan|play_crowe|pers_unala|pers_jane|creat_mine|pers_bre|creat_pet,North Bend FOB|Little Bear|Crafthold|Alivyre Dawntracker|Baltael|Faeryne|Spartan|Crowe|Unala Vortoise|Jane|Mine|Breanna Arch|Pet,13,North Bend FOB|Little Bear|Crafthold|Alivyre|Baltael|Faeryne|Spartan|Crowe|Unala|Jane|Mine|Bre|Pet,canonical|alias
169846,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,127,140,pers_david_bowie|play_charis|pers_hammer|play_kalina|play_crowe|pers_eghad|pers_light|pers_poppy|pers_claw|play_ana,David Bowie|Charis|Hammer of Ironfang|Kalina|Crowe|Eghad|Light of Ironfang|Poppy Everhold|Claw of Ironfang|Ana,10,David Bowie|Charis|Hammer|Kalina|Crowe|Eghad|Light|Poppy|Claw|Ana,canonical|alias
169847,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,141,155,pers_faeryne|pers_fulbert|pers_credus|pers_azaar,Faeryne|Fulbert Highwell|Credus|Azaar,4,Faeryne|Fulbert|Credus|Azaar,canonical|alias
169848,_local/session_notes/IWTC session notes 51-100.md,session_notes,_local/session_notes/IWTC session notes 51-100.md,156,225,pers_brigitte_ware|loc_abbey|pers_cullen|pers_norris|loc_northbend|pers_caldwell|org_jackals|pers_newberry|pers_karsen|org_ravens|pers_jessie_hobbs|pers_taylor_ochoa|pers_olivia_rios|loc_crafthold|pers_dakgorim|pers_alivyre|pers_faeryne|pers_fulbert|loc_guldrur|pers_liacyne|pers_luminia|pers_credus|pers_darren|pers_idolus|pers_azaar|pers_goren|pers_mercy|pers_soren|pers_unala|pers_bear|pers_cara|org_hands|pers_bre,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen|Brother Norris|North Bend FOB|Selis Caldwell|Silver Jackals|Evan Newberry|Sister Karsen|Death Ravens|Jessie Hobbs|Taylor Ochoa|Olivia Rios|Crafthold|Dakgorim|Alivyre Dawntracker|Faeryne|Fulbert Highwell|Guldrur|Liacyne Heseth|Luminia|Credus|Darren Moore|Idolus|Azaar|Goren|Mercy Windriver|Soren|Unala Vortoise|Bear|Cara Windsoul|Hands of Liamassa|Breanna Arch,33,Mother Brigitte Ware|Wolfstream Abbey|Alister Cullen|Brother Norris|North Bend FOB|Selis Caldwell|Silver Jackals|Evan Newberry|Sister Karsen|Death Ravens|Jessie Hobbs|Taylor Ochoa|Olivia Rios|Crafthold|Dakgorim|Alivyre|Faeryne|Fulbert|Guldrur|Liacyne|Luminia|Credus|Darren|Idolus|Abbey|Azaar|Goren|Mercy|Soren|Unala|Bear|Cara|Hand|Bre,canonical|alias
